mu1,mu2,mu3,sigma1,sigma2,sigma3,w1,w2,w3
3.99247,6.83783,10.2851,1.00866,1.77615,2.27282,0.620885,0.257165,0.122037
4.09464,7.322,11.1288,0.98031,1.51955,2.28789,0.663115,0.259722,0.0772194
4.01096,6.82997,10.1143,1.0124,1.64099,2.25567,0.593481,0.270552,0.135892
4.0066,7.36921,10.7644,0.983484,1.63188,2.56368,0.64362,0.262769,0.0936442
4.00526,7.00587,10.8338,1.04673,1.59835,2.34457,0.632599,0.277532,0.0899094
4.08228,7.79105,11.3216,1.00999,1.55619,2.8215,0.686785,0.242982,0.070305
4.14311,8.0381,11.4095,1.02241,1.51413,2.34391,0.690964,0.229298,0.0798314
3.98217,7.50849,10.9293,1.03048,1.70022,3.01806,0.642854,0.250962,0.106335
4.05089,7.17103,11.3255,1.06935,1.83102,2.91113,0.636876,0.276206,0.0868198
4.09074,7.57212,12.0314,1.0807,1.60813,2.64491,0.684557,0.256274,0.0592507
4.07086,6.77884,10.1892,0.973745,1.64153,2.53662,0.621129,0.262348,0.116568
3.99417,7.61787,11.4316,1.03683,1.58787,2.55563,0.662397,0.265992,0.0715866
3.92389,6.97544,10.274,0.978336,1.52803,2.7022,0.617429,0.264283,0.118317
4.03706,7.21808,10.3957,1.00785,1.62192,2.54102,0.644644,0.240663,0.114782
3.95824,6.6155,10.8699,1.03516,1.6345,2.42077,0.588115,0.318515,0.0933935
4.06115,7.22168,11.0822,1.05699,1.67188,2.85489,0.630135,0.277841,0.0919673
4.01467,6.96248,10.6455,1.03172,1.61606,2.32092,0.62212,0.264273,0.113626
3.95946,7.17531,11.2821,1.06666,1.61377,2.69541,0.638405,0.277827,0.0838212
3.97779,7.24016,10.6225,1.04049,1.56248,2.39882,0.651705,0.241035,0.107333
3.99409,7.06935,10.0786,0.976322,1.64259,2.41516,0.610523,0.254984,0.134575
4.03664,7.43841,10.5335,1.04088,1.614,2.53936,0.651368,0.2445,0.104237
4.03085,7.49733,10.6132,1.0106,1.58831,2.70941,0.639776,0.250788,0.109448
4.00062,7.50651,11.2363,1.02468,1.62953,2.72392,0.661952,0.2441,0.0939749
3.97009,7.26504,10.3841,1.00878,1.66556,2.66945,0.633766,0.254235,0.111994
4.07412,7.51079,11.7798,0.972381,1.63303,2.36863,0.656307,0.265178,0.0786158
4.04295,7.37253,10.9688,1.01871,1.53506,2.27042,0.643525,0.264365,0.0920819
4.0778,7.94416,11.7924,0.998503,1.62729,2.12735,0.684168,0.246963,0.0689005
3.98334,6.91537,9.7456,1.00436,1.73507,2.49086,0.612253,0.250933,0.136863
4.07753,7.4257,10.9817,1.00648,1.54944,2.25978,0.675879,0.23445,0.0897832
4.01917,6.00018,9.54108,0.955167,1.86806,2.58587,0.537664,0.289459,0.172942
4.02734,7.80621,11.3574,1.08005,1.54263,2.46305,0.672401,0.251757,0.0758451
3.93769,6.49029,10.3886,1.02167,1.66741,2.76478,0.585644,0.301928,0.11246
4.0081,7.51828,10.8496,1.03473,1.62784,2.43702,0.662067,0.252558,0.0854117
4.00097,6.93745,9.98104,0.998019,1.56817,2.21055,0.604831,0.275165,0.120103
4.03704,7.26879,10.5596,1.04904,1.74777,2.62977,0.638873,0.251837,0.109308
4.01736,7.12974,11.241,1.05666,1.63133,2.31401,0.623835,0.294079,0.0821583
4.05655,6.84942,10.2397,1.00447,1.75472,2.35005,0.611179,0.253714,0.135089
4.10389,7.95489,11.8038,1.05788,1.21886,2.11763,0.704624,0.228596,0.0668466
3.98023,6.86118,10.0031,1.00554,1.65159,2.34048,0.610694,0.265232,0.124096
3.97866,7.21716,11.1267,1.06219,1.70801,2.79025,0.623541,0.283593,0.0929097
4.00178,7.36425,11.1359,1.00966,1.77745,2.76176,0.657044,0.2583,0.0847476
4.09219,7.27366,10.6676,0.980266,1.53511,2.75718,0.644803,0.276929,0.078307
3.94538,6.89903,10.274,0.992141,1.54918,2.08445,0.618225,0.25198,0.129856
4.13539,7.56205,10.4521,1.00673,1.39093,2.58596,0.650377,0.257261,0.0924417
3.97241,7.05906,10.4237,1.02205,1.64754,2.31281,0.650314,0.227936,0.121782
4.02231,7.16306,9.75894,0.961782,1.63037,2.54984,0.617143,0.255796,0.127129
4.03021,7.15608,10.6345,0.992818,1.69431,2.60143,0.632479,0.267118,0.100446
4.00839,6.72425,10.2668,1.00605,1.69034,2.3778,0.60786,0.262203,0.130061
4.00001,6.96824,10.3047,1.01179,1.6813,2.29655,0.60962,0.26214,0.128303
4.02902,7.39803,10.2621,1.02992,1.62263,3.00991,0.628431,0.273458,0.0981943
4.0204,7.16814,11.1593,1.06352,1.65913,2.23889,0.640121,0.260334,0.0995746
4.00201,7.03716,10.1,0.968014,1.65694,2.23059,0.622229,0.245034,0.132826
4.03701,7.163,10.7676,1.05198,1.73077,2.55629,0.634289,0.271799,0.0939398
3.88142,5.93026,9.40696,0.979991,1.80555,2.52424,0.499093,0.314531,0.186426
3.96761,7.36707,11.4045,1.09252,1.67181,2.4683,0.646241,0.257267,0.0965679
4.02647,6.98729,10.9059,1.01105,1.63344,2.21517,0.629306,0.262212,0.108478
4.05987,7.38889,10.8597,1.01732,1.77739,2.7365,0.645206,0.257915,0.0969155
4.03951,7.28545,10.7859,1.03413,1.47197,2.1233,0.630495,0.274862,0.0947412
4.04361,7.34943,10.6925,1.02903,1.55582,2.33957,0.656089,0.231707,0.112252
3.98408,7.28541,11.0617,0.989945,1.49052,2.52234,0.639924,0.265298,0.094704
4.06321,7.31597,11.653,1.03295,1.50869,2.24792,0.65378,0.269546,0.0767456
4.03435,7.3834,10.5279,0.948368,1.54188,2.61619,0.637815,0.256643,0.105597
4.00265,7.09537,10.7624,1.02318,1.67469,2.54451,0.624406,0.274544,0.101073
3.96571,7.41695,10.2989,0.995288,1.61094,2.91024,0.641233,0.250752,0.108013
3.97227,6.80712,10.5515,1.00419,1.59103,2.17107,0.625445,0.257973,0.116581
4.10625,7.45061,11.2769,1.0687,1.66681,2.43431,0.649494,0.273548,0.0770406
3.97493,7.25218,11.0072,0.995919,1.45746,2.07787,0.646252,0.244596,0.109265
4.04544,7.39195,10.8124,1.0361,1.66767,2.4308,0.647485,0.252419,0.10012
4.14241,7.39402,11.1035,1.04245,1.75723,2.81179,0.661141,0.246387,0.0924938
3.90437,6.7408,10.1942,0.952777,1.55737,2.33785,0.602621,0.26913,0.128249
4.00266,7.45427,10.8131,1.07119,1.42835,2.33504,0.656812,0.25579,0.087385
4.01378,6.77386,10.2779,1.00917,1.67807,2.47205,0.605148,0.277405,0.117518
3.99328,7.44953,11.5604,1.00986,1.54463,2.44181,0.666514,0.265135,0.0684542
4.04812,7.4114,10.8119,1.07512,1.61579,2.51707,0.660046,0.248732,0.0912383
3.97939,6.48722,10.0171,0.99749,1.5756,2.15298,0.578412,0.271024,0.15058
3.91604,6.62298,10.2178,0.939382,1.6019,2.31405,0.600158,0.278635,0.121329
4.0279,7.11635,10.5399,1.03348,1.72382,2.37121,0.638235,0.258151,0.103606
4.11927,7.59747,10.857,1.07719,1.4774,2.46835,0.651773,0.262912,0.0853088
3.8917,6.02185,9.83687,0.978996,1.78582,2.25058,0.531841,0.31535,0.152837
3.93821,6.54324,9.77564,0.988429,1.74451,2.6567,0.553344,0.280862,0.165886
3.99988,7.15862,10.1839,0.980036,1.64007,2.54252,0.641691,0.252985,0.105363
3.98519,7.13414,9.92878,0.98812,1.65816,2.507,0.627437,0.239717,0.132917
4.02314,6.83361,10.7927,1.01782,1.75238,2.45742,0.616505,0.274636,0.10888
4.0753,7.26402,10.263,1.03545,1.57362,2.47926,0.63087,0.265093,0.104108
4.04515,7.5659,10.9613,1.03463,1.65513,3.0474,0.631452,0.27883,0.0898154
4.04657,7.38552,10.8423,1.08747,1.75929,2.72618,0.652464,0.242534,0.105039
4.06362,7.52584,11.0513,1.03577,1.59668,2.84159,0.650312,0.262549,0.0871913
4.07451,7.30328,10.6558,0.950875,1.47825,2.39191,0.641562,0.260031,0.0984859
4.01102,7.36026,10.6682,1.04825,1.68708,2.66929,0.635715,0.266644,0.0976603
3.98914,7.15491,10.7884,1.03942,1.62513,2.49417,0.64002,0.267781,0.0922787
4.00305,6.82008,10.456,0.994976,1.77595,2.7352,0.598998,0.277804,0.123229
4.03094,7.23165,11.0994,1.02282,1.37852,2.17935,0.635032,0.283971,0.0810381
3.96237,6.57691,9.94773,1.04751,1.86711,2.47999,0.5758,0.275482,0.14881
4.06517,6.79548,10.7568,1.01978,1.72734,2.36088,0.600196,0.295415,0.104393
3.89293,5.76256,9.5702,0.980395,1.81812,2.47086,0.489773,0.333173,0.177182
3.98931,7.18209,10.7862,0.992923,1.53992,2.45391,0.649504,0.254353,0.0962362
4.07363,7.38342,11.8869,0.967402,1.48477,2.4001,0.659697,0.264121,0.076242
3.92206,6.71328,10.1531,1.02526,1.64915,2.38676,0.576178,0.289632,0.134315
4.03955,6.92103,10.6433,1.00496,1.7092,2.1848,0.6211,0.250668,0.128293
4.05217,7.42405,10.7037,1.0623,1.72779,2.49275,0.667809,0.238828,0.0934464
3.99918,6.80342,10.5216,1.06868,1.71027,2.36172,0.605846,0.266124,0.12804
4.06437,7.54279,11.4721,1.11589,1.56711,2.26422,0.662754,0.254524,0.0827746
4.09835,7.2513,11.207,1.13158,1.89492,2.80331,0.665914,0.257409,0.0766857
4.02542,7.25918,11.1951,1.03677,1.52337,2.26785,0.642511,0.264599,0.0929687
4.0299,7.17768,10.2847,0.984463,1.6523,2.42435,0.646025,0.24377,0.110158
4.04755,7.61453,11.1338,1.0046,1.54724,2.50042,0.679907,0.234933,0.085233
4.04246,7.27699,10.9964,1.00638,1.66242,2.51928,0.646242,0.254078,0.0997027
3.96359,6.73081,10.4991,1.0161,1.85016,3.0092,0.58822,0.29303,0.118647
3.93068,6.19706,9.84153,0.916623,1.84,2.48023,0.531586,0.299247,0.169199
4.12451,7.3624,10.8549,1.05111,1.71481,2.82989,0.637144,0.252829,0.110117
3.99817,7.05235,10.3171,1.02047,1.57089,2.17929,0.628786,0.247677,0.123604
4.03539,7.23792,10.5467,1.03073,1.60127,2.37088,0.644323,0.247475,0.108212
4.00127,7.15708,11.0154,1.04963,1.65879,2.46671,0.61186,0.283522,0.104745
4.0212,7.23831,10.4891,0.96278,1.457,2.46869,0.655321,0.261456,0.0832874
3.95211,7.19052,11.2696,0.899742,1.54888,2.50218,0.628518,0.280781,0.0907377
3.99098,7.35358,10.9836,0.989264,1.4762,2.47181,0.634019,0.273645,0.0923717
3.96335,7.08316,10.8019,1.0475,1.69055,2.95105,0.621843,0.276587,0.101683
3.90532,5.64902,9.26042,0.924849,1.71111,2.15934,0.472946,0.312285,0.214763
3.92735,6.87626,10.7896,1.08779,1.78845,2.74957,0.61138,0.279708,0.108954
4.0244,6.47267,10.1015,1.04412,1.72517,2.4461,0.572815,0.296913,0.130308
4.17775,8.04765,12.0134,1.05681,1.49117,2.43453,0.686202,0.250248,0.0635923
4.02829,7.00431,10.1933,1.03431,1.61757,2.67161,0.596318,0.285401,0.118281
4.04473,7.57014,10.829,0.98555,1.44662,2.36242,0.667,0.244367,0.0886492
3.97747,6.61035,10.2046,0.95678,1.60713,2.17508,0.60447,0.259939,0.135685
3.93079,6.81598,9.83048,1.00898,1.70868,2.53894,0.58483,0.272346,0.142849
4.1365,7.42683,11.1734,0.979091,1.47757,2.21762,0.665826,0.252497,0.0817441
4.00444,6.89904,10.2221,1.00832,1.76947,2.47367,0.622178,0.252544,0.125314
3.92682,6.29511,10.3676,1.01474,1.76335,2.55455,0.538584,0.327112,0.134341
4.00552,6.66433,10.18,1.0405,1.81609,2.42156,0.601478,0.260969,0.137651
4.12405,7.34854,10.4808,1.0566,1.76378,3.08879,0.640522,0.253816,0.105691
3.94327,7.28059,11.0412,0.965071,1.60843,2.40903,0.643809,0.261754,0.0945145
3.99687,7.62011,11.3218,1.03231,1.48149,2.34783,0.663625,0.262032,0.0743649
4.07746,7.24793,10.7077,1.02757,1.61956,2.60177,0.636176,0.262976,0.100898
3.98413,6.99659,10.598,1.0256,1.46533,1.92253,0.631439,0.258679,0.109869
4.09327,7.47796,11.3763,1.05057,1.45458,2.113,0.678142,0.242804,0.0791831
4.07901,7.12545,10.8136,0.999156,1.5349,2.12851,0.634452,0.264047,0.101572
3.90486,6.70433,10.0546,0.986388,1.72338,2.75413,0.585583,0.278208,0.136275
3.96484,6.46691,10.4381,1.02182,1.67284,2.05273,0.586549,0.286255,0.127207
4.11595,7.92786,11.1798,0.988942,1.56292,2.63449,0.689369,0.224782,0.0859261
3.96057,7.13131,10.2943,0.987502,1.65463,2.41866,0.62436,0.246869,0.128776
4.01486,7.47298,11.1185,1.05682,1.61168,2.65194,0.658353,0.254605,0.0871233
3.9037,6.54223,10.6654,0.947921,1.46388,2.15269,0.615635,0.27048,0.113964
4.08005,6.70906,10.1432,1.0125,1.87688,2.47727,0.6104,0.258291,0.131309
3.92477,6.91548,10.2022,1.02473,1.65572,2.62819,0.602593,0.276304,0.121231
3.98951,7.1524,10.1579,1.01642,1.79199,2.86627,0.617114,0.251619,0.131295
3.93476,6.43951,10.0121,0.98844,1.81008,2.34373,0.55947,0.28036,0.160098
4.00446,6.57405,10.0115,1.07665,1.71091,2.14287,0.579884,0.284454,0.135698
3.97617,6.84594,10.3031,1.02122,1.68034,2.53419,0.595304,0.284781,0.119959
4.03402,6.34265,9.81812,0.977193,1.77034,2.55483,0.572515,0.283665,0.143851
4.06313,7.19363,11.5132,1.06682,1.57503,2.43839,0.658727,0.267618,0.0736608
3.99445,7.06257,10.8861,0.997893,1.56756,2.48298,0.621724,0.278539,0.0997543
4.11953,7.95809,11.5598,1.00218,1.57572,3.07356,0.670701,0.270738,0.0585956
3.99178,6.79211,10.6508,0.986194,1.60794,2.23989,0.611784,0.279325,0.10906
3.98207,7.2822,10.7766,1.01068,1.7489,2.92514,0.636226,0.256696,0.1071
4.02643,7.42612,10.7141,1.02872,1.53487,2.1909,0.651933,0.245197,0.102985
4.01873,7.37671,10.8032,1.05381,1.70929,2.56096,0.65322,0.255934,0.0909313
4.08741,7.35464,10.9819,1.06991,1.63323,2.5771,0.639285,0.270679,0.0901543
4.08104,7.34157,11.3476,1.0218,1.66048,2.52162,0.653632,0.245823,0.100546
4.06838,7.41939,11.1261,1.01469,1.60725,2.5429,0.667846,0.253975,0.0781315
4.06432,7.42689,11.6973,0.980698,1.45827,2.31012,0.649354,0.279221,0.0714337
4.01151,7.30954,10.8814,1.04663,1.54266,2.5133,0.649933,0.272995,0.0770171
4.1523,7.60475,11.0179,1.02685,1.42809,2.43473,0.665789,0.25505,0.0791969
3.96457,7.46848,11.0382,1.05317,1.54662,2.87115,0.646109,0.260074,0.0938661
4.02561,7.24888,11.1909,1.0136,1.62853,2.45823,0.641928,0.267756,0.0904437
4.02875,7.25705,10.1628,0.969755,1.77701,2.8869,0.620331,0.246489,0.133279
3.92081,7.21029,10.1123,0.99813,1.73961,2.82346,0.611296,0.253126,0.135664
3.99431,6.53448,10.0234,0.9695,1.67939,2.07409,0.588835,0.265676,0.145569
4.13069,7.61077,11.2204,1.06646,1.58538,2.39707,0.67466,0.24381,0.0815952
4.058,6.84739,9.74861,0.91977,1.83158,2.79094,0.588278,0.249427,0.162375
4.04999,7.08593,10.2547,1.01561,1.6467,2.81507,0.626882,0.263902,0.109266
4.20051,8.25309,11.8963,1.12156,1.51218,2.59701,0.71496,0.224188,0.0609337
3.98328,7.12989,10.2015,0.95931,1.66365,2.65401,0.622598,0.253464,0.123879
3.99273,7.14925,10.2609,0.987372,1.56976,2.32172,0.644358,0.242447,0.113257
4.07027,7.61888,11.2975,1.08367,1.57647,2.56975,0.671655,0.234928,0.093469
4.02823,6.80306,10.2459,0.979644,1.64289,2.32401,0.590762,0.280175,0.129139
4.047,6.97776,10.256,1.07804,1.68975,2.34962,0.624683,0.274506,0.100893
4.03227,6.97079,10.9794,1.02963,1.77761,2.65781,0.616291,0.279127,0.104546
4.15665,7.48063,11.1106,1.02388,1.55178,2.37106,0.658091,0.245956,0.0959552
3.83775,6.60755,10.3573,0.910417,1.55178,2.42263,0.57273,0.308697,0.11865
4.1053,7.68239,11.0577,1.03778,1.49574,2.61751,0.674505,0.238139,0.0874145
3.96378,7.13251,10.5298,1.00924,1.70507,2.44176,0.615844,0.265574,0.118617
4.08204,7.87829,11.5585,1.06007,1.4988,2.80011,0.696822,0.235279,0.0679285
4.06424,7.32592,11.0531,1.03104,1.53751,2.47496,0.641763,0.26929,0.0889315
4.00339,6.85788,11.1077,1.00147,1.56065,2.29983,0.612103,0.267806,0.120158
3.87779,6.97437,10.0561,0.983934,1.61631,2.6653,0.594655,0.281259,0.124135
4.00014,7.05066,10.7315,0.951602,1.59235,2.39717,0.638693,0.258774,0.102582
4.05236,7.52842,11.0154,1.01191,1.53443,2.52916,0.659958,0.269262,0.0708828
4.02223,6.85562,10.4846,0.983534,1.72135,2.31779,0.622234,0.255919,0.121923
4.01772,7.12345,10.4749,1.01405,1.71068,2.6774,0.615688,0.271908,0.112468
3.94068,7.09379,10.914,1.02034,1.50879,2.33152,0.619516,0.263826,0.116653
3.97813,7.20355,10.2191,1.05713,1.64334,3.12991,0.619339,0.260852,0.119971
4.09131,7.09959,10.2899,1.0376,1.84254,2.57185,0.605899,0.26208,0.132089
4.11095,7.9056,11.5803,1.06629,1.32523,2.04695,0.693087,0.233143,0.0736873
4.12403,7.18286,11.2576,1.06219,1.80397,2.7977,0.640979,0.276338,0.0827439
4.01589,7.23448,10.9918,0.984537,1.53956,2.73279,0.638689,0.270162,0.0912371
4.03834,7.51911,10.7599,1.00491,1.5748,2.46258,0.648413,0.261309,0.0904045
3.9939,6.97863,10.7729,1.01793,1.70679,2.87401,0.635174,0.26609,0.0988984
3.94791,6.50145,10.4618,1.02578,1.81899,2.79887,0.589804,0.288604,0.121636
4.02571,6.97222,10.5253,1.0273,1.61417,2.40082,0.620225,0.265694,0.11398
4.06677,7.08378,10.504,1.0625,1.76074,2.66041,0.623604,0.253295,0.12318
3.93221,6.15816,9.60291,0.928636,1.68857,2.51644,0.541733,0.304873,0.153457
4.0011,6.78732,10.5395,0.970254,1.58739,2.46498,0.587661,0.305108,0.107367
4.01395,7.31762,10.4532,0.989189,1.47341,2.64402,0.636123,0.26375,0.100257
3.88172,7.27386,11.3985,0.99034,1.66887,2.46791,0.628421,0.274369,0.0972663
4.05444,7.37317,10.8328,1.03095,1.52722,2.48599,0.656505,0.256585,0.0870096
4.05838,7.35549,10.2251,0.961686,1.51355,2.90362,0.637927,0.256879,0.105266
3.87507,6.68995,10.2384,0.972716,1.66823,2.44499,0.586772,0.266418,0.146893
4.13051,7.62591,11.3444,1.0473,1.60344,2.9237,0.666664,0.256341,0.0770244
4.04139,7.3965,10.3405,1.01951,1.66066,2.97051,0.623415,0.251058,0.125621
4.00439,7.40676,11.0421,1.04399,1.54298,2.4361,0.663774,0.250233,0.0860582
4.04393,7.18335,10.3705,1.03843,1.63282,2.30779,0.654547,0.232308,0.11316
4.02048,6.53072,10.6304,1.0457,1.83179,2.53916,0.585433,0.304576,0.110048
4.0394,7.5412,11.3419,1.02415,1.52786,2.36501,0.657492,0.259931,0.0826542
4.05256,7.59478,11.1685,1.01679,1.56296,2.64163,0.665379,0.249939,0.0846973
4.0586,7.44485,10.6805,0.997076,1.69579,2.69248,0.666624,0.236063,0.0974014
4.08874,7.63425,11.3215,1.01485,1.4122,2.04314,0.674094,0.251829,0.0740972
3.9623,6.98938,10.3888,0.988558,1.55032,2.20152,0.627013,0.250048,0.122853
3.99892,7.55625,10.8968,0.966732,1.49612,2.38261,0.660446,0.24207,0.0974797
4.00197,7.51795,11.0119,1.10044,1.70259,2.77469,0.644712,0.252132,0.103233
3.94151,6.90818,11.2277,1.06047,1.57758,2.29516,0.621393,0.288978,0.0896536
4.06823,7.54572,11.2537,1.06046,1.69386,2.75239,0.669518,0.24528,0.08527
3.98394,6.48913,10.0826,1.04336,1.84965,2.61942,0.581404,0.283326,0.135385
4.00739,7.63219,11.3969,1.06819,1.60761,2.88266,0.667209,0.2624,0.0704737
4.04984,7.40918,10.5935,0.977522,1.5439,2.95834,0.657831,0.252522,0.0896947
4.03795,7.2091,10.3884,0.987781,1.4988,2.13392,0.639141,0.251228,0.109703
4.08232,7.58125,11.2532,1.06432,1.4894,1.96472,0.672912,0.246122,0.080947
4.03867,7.68777,11.0225,1.05745,1.74198,2.52782,0.660782,0.242841,0.0963594
4.04389,7.24861,10.9767,1.07847,1.6342,2.37991,0.624742,0.275395,0.0999714
3.95594,6.38465,10.2933,0.983778,1.73649,2.29098,0.583428,0.277708,0.138917
4.13715,7.479,10.9808,1.08114,1.74308,2.60674,0.645731,0.240387,0.113785
4.09439,7.29695,10.3145,1.02031,1.55444,2.38013,0.641622,0.250683,0.107663
3.96585,6.12333,9.60147,0.951574,1.89671,2.5364,0.53618,0.278357,0.185592
4.08684,7.40566,11.2548,1.07867,1.54066,2.68879,0.651956,0.275633,0.0724297
4.06814,7.00754,10.6575,1.00833,1.79636,2.64526,0.63158,0.258876,0.109607
3.95767,6.92513,10.7724,0.997613,1.55369,2.26372,0.623609,0.275368,0.101062
3.93331,7.03079,9.94175,0.968711,1.6794,2.67105,0.603669,0.264936,0.131402
3.8712,5.9445,9.50763,0.979074,1.75446,2.15422,0.545431,0.278876,0.175759
4.05838,7.55935,10.3429,1.00277,1.6629,2.63788,0.641763,0.23141,0.12687
3.84227,6.12297,10.061,1.03594,1.69423,2.54432,0.537026,0.320338,0.142883
3.99139,7.68245,10.7793,1.0441,1.58392,2.40692,0.661359,0.243946,0.094815
4.0192,6.52268,9.74526,0.97066,1.80441,2.61758,0.568646,0.293978,0.137388
4.07919,7.24479,10.8469,1.04603,1.7049,2.75916,0.631661,0.266753,0.101681
4.06454,7.34237,10.8645,1.03079,1.77234,2.6261,0.653559,0.243803,0.102503
3.98983,7.12772,10.3249,0.962829,1.74349,2.68971,0.637362,0.23928,0.123439
3.87642,6.19785,10.0497,0.997834,1.70356,2.29176,0.552165,0.294846,0.153101
4.13406,7.45492,10.6354,1.0085,1.64834,2.63048,0.641121,0.252995,0.106015
3.89111,6.56858,10.0964,0.969642,1.64669,2.12719,0.594057,0.264614,0.141481
4.00228,6.97003,10.3521,0.977745,1.52691,2.17118,0.627606,0.253822,0.118587
3.88616,6.04179,9.80392,0.966151,1.78238,2.45905,0.53333,0.308566,0.158129
3.9406,6.55208,10.2802,1.01354,1.61966,2.45843,0.582723,0.28787,0.129498
4.048,7.63149,11.7555,1.00019,1.49479,2.42483,0.662361,0.262666,0.0749995
3.94958,7.41004,11.3393,0.981893,1.72551,2.6606,0.639237,0.273189,0.0876459
4.10314,7.90562,12.0901,1.07959,1.43934,2.69841,0.698925,0.239628,0.0614605
4.02849,6.99786,10.3261,0.978257,1.69013,2.74167,0.600435,0.27749,0.122104
3.96736,7.07947,10.5982,1.01081,1.43826,1.93159,0.649114,0.249091,0.101822
3.93839,6.12005,9.82295,0.968782,1.8259,2.59735,0.533632,0.316546,0.14992
4.04145,7.11662,11.3784,1.05329,1.63903,2.25971,0.644483,0.264039,0.0914511
4.01363,6.56199,10.5754,1.05037,1.75388,2.17818,0.590049,0.280005,0.130019
3.98994,6.72933,10.2453,1.01773,1.65702,2.22829,0.594309,0.295461,0.110261
4.13583,7.81295,11.695,1.07708,1.55139,2.50587,0.690112,0.240557,0.0693029
4.02045,7.53124,11.3627,1.06749,1.56829,2.20288,0.661122,0.2566,0.0823687
3.97633,6.6535,10.351,1.00864,1.79851,2.5438,0.609482,0.262464,0.128058
4.10099,7.18604,10.2341,0.990133,1.58459,2.69712,0.639422,0.242294,0.118315
4.03801,7.43614,10.6921,1.00981,1.63866,2.70745,0.636846,0.264493,0.098675
4.04539,7.60283,11.1896,0.975649,1.58849,2.71475,0.661841,0.246556,0.091636
3.97246,6.47743,9.70249,1.04026,1.88789,2.6796,0.559593,0.281063,0.159473
4.00037,6.60637,10.2302,1.00889,1.74806,2.34676,0.588454,0.263461,0.148065
4.01344,7.23569,10.4598,1.05037,1.64609,2.55444,0.641037,0.248767,0.110247
4.00903,7.1955,10.6094,0.998704,1.61818,2.63805,0.630959,0.268413,0.100665
4.08327,7.62117,11.5549,1.03132,1.52554,2.47545,0.685357,0.23518,0.0794978
4.1342,7.58372,10.8676,1.0463,1.58288,2.97826,0.659554,0.265063,0.0754666
4.01179,6.64493,10.5899,0.987502,1.6917,2.40189,0.602081,0.287539,0.110381
4.14068,8.11077,12.5767,1.08711,1.59669,3.0535,0.706378,0.243996,0.0497159
3.99371,6.47276,10.297,0.99412,1.81879,2.70333,0.56075,0.312237,0.126982
4.06114,7.27363,10.822,1.07375,1.82721,2.89743,0.636673,0.256804,0.106511
3.98653,7.23989,10.4166,1.02107,1.52949,2.45292,0.619394,0.273698,0.106913
3.87972,6.10134,9.74373,0.953217,1.6545,1.97343,0.554061,0.274113,0.171845
4.003,7.06604,11.2149,1.00386,1.76644,2.76447,0.620355,0.28558,0.0940807
3.99078,6.98815,10.4331,1.01464,1.71262,2.6803,0.618976,0.271416,0.109661
4.06278,7.75144,10.9558,1.03408,1.55454,2.85062,0.651341,0.262041,0.0867132
4.08603,7.70677,11.5654,1.05905,1.55626,2.74142,0.690781,0.250277,0.0589607
4.07658,7.90007,11.5641,1.03644,1.325,2.40537,0.690444,0.236705,0.0728811
3.99645,6.84649,10.5137,1.04191,1.77897,2.72122,0.600983,0.276997,0.122004
3.94223,6.53746,10.2128,1.0293,1.68892,2.17114,0.576587,0.28642,0.136982
4.09108,7.46509,10.8041,1.00714,1.55269,2.68615,0.662178,0.249806,0.088046
4.10623,7.50525,10.8101,1.03909,1.66877,2.63524,0.654046,0.248598,0.0973127
3.98911,7.29648,10.4721,1.01157,1.7176,2.66415,0.618708,0.274298,0.106985
3.98872,7.35235,10.552,0.997802,1.59451,2.56071,0.639784,0.266579,0.093635
4.10364,6.38244,10.5757,1.0208,1.84476,2.47241,0.595177,0.298823,0.105992
4.05163,7.53677,11.7126,1.00973,1.51577,2.65923,0.665748,0.265696,0.0685615
4.03717,7.35121,11.0424,0.99182,1.55464,2.58686,0.648925,0.25699,0.0941484
3.99366,7.20152,11.3716,1.02261,1.6314,2.22156,0.651059,0.255777,0.0931939
3.96249,7.33196,10.7342,0.96836,1.40589,2.20259,0.662605,0.242943,0.0944451
3.97989,6.80275,10.0082,0.985377,1.60401,2.37875,0.575118,0.282438,0.142538
4.04171,6.88682,10.66,1.02262,1.69087,2.11067,0.624839,0.270435,0.104772
3.99963,6.24001,10.1854,0.984174,1.86947,2.70873,0.559652,0.307111,0.133265
3.93191,6.70738,10.3163,0.981442,1.59838,2.35851,0.581838,0.279623,0.138493
4.16229,6.99267,10.1644,0.985933,1.73444,2.56716,0.614095,0.254552,0.131414
3.95438,6.69681,10.0185,0.981826,1.62181,2.45786,0.581203,0.277315,0.141554
3.97725,6.89039,10.0759,0.982566,1.67636,2.58606,0.60192,0.265847,0.132263
3.97842,6.84409,10.5972,1.01704,1.74788,2.57902,0.614632,0.273726,0.111684
3.9623,6.64795,10.3301,1.01625,1.56015,2.18954,0.604581,0.280165,0.115411
4.10648,7.69382,11.8988,1.13526,1.74469,2.86248,0.675569,0.259832,0.0646949
4.02977,6.93734,10.8648,1.05821,1.82938,2.33827,0.635841,0.261224,0.102966
4.09192,7.1801,10.7506,1.05166,1.64823,2.68097,0.648217,0.264527,0.087339
3.99692,6.98351,10.6094,1.05339,1.80004,2.75761,0.635059,0.252234,0.112793
3.98909,6.94408,10.3931,0.994978,1.62008,2.571,0.615674,0.277127,0.107299
3.89983,6.64152,10.2297,1.02201,1.52265,2.02414,0.591721,0.272811,0.135467
