mu1,mu2,mu3,sigma1,sigma2,sigma3,w1,w2,w3
3.86298,6.08724,9.21527,0.905648,1.5449,2.00314,0.540728,0.285233,0.17407
3.92726,7.28685,10.0867,0.943212,1.39958,1.59283,0.646785,0.214095,0.139167
4.19175,7.37431,11.2352,1.02208,0.474259,1.98582,0.717967,0.180508,0.101603
3.80499,7.23216,10.2036,1.02307,1.41913,2.4237,0.635264,0.260395,0.104457
3.88619,7.13198,11.2547,0.987951,1.54469,2.35665,0.587565,0.258211,0.154313
3.90118,7.76589,10.1455,1.10663,1.48986,2.35732,0.627485,0.237782,0.134856
3.74473,6.14954,10.3806,0.76732,1.14381,1.43394,0.563802,0.28339,0.152957
3.97933,7.42336,12.3959,1.04395,1.55541,2.28901,0.648903,0.301708,0.0494618
4.18986,7.93449,11.8099,0.979761,0.820989,1.8077,0.738189,0.187476,0.0742291
3.87707,7.28484,10.4251,0.935132,1.61656,2.71114,0.596593,0.282377,0.121178
3.76073,5.51252,8.55924,0.803945,0.761371,1.55573,0.530298,0.256587,0.213162
3.52461,6.74071,11.1546,0.776857,1.31741,2.2054,0.54505,0.340718,0.114307
3.67904,6.75226,10.2466,0.887489,1.1996,1.47148,0.616202,0.226413,0.157483
4.09098,7.89609,13.7286,1.0166,1.38178,3.35606,0.699213,0.256985,0.0438965
3.93518,8.0496,11.6301,0.771543,1.64837,3.15633,0.662092,0.251714,0.0862077
3.75946,5.71141,10.0644,0.649287,0.737708,1.89952,0.488404,0.318379,0.193249
4.03703,6.41666,11.688,0.961762,1.74815,2.77451,0.596584,0.32762,0.0757741
3.8136,5.17612,9.13358,1.147,0.988975,2.00472,0.290401,0.491304,0.218365
3.77124,6.29794,9.02694,0.933734,1.78911,2.24595,0.544451,0.221097,0.234334
3.66822,6.20296,11.0036,0.88049,1.28927,2.25366,0.544003,0.316942,0.13907
3.71696,5.99706,10.2493,0.936293,1.32409,2.19018,0.486085,0.334449,0.179468
4.08735,8.48589,13.7479,1.13504,1.1499,0.80737,0.707974,0.262022,0.0300346
3.96105,5.4233,9.68288,1.04935,1.89991,3.28867,0.462369,0.395346,0.142351
3.83757,5.76547,9.24378,0.966714,1.37453,1.69525,0.531092,0.292508,0.17647
4.05579,7.58525,12.7928,0.883716,0.971426,1.25772,0.655808,0.28338,0.0608831
3.91576,6.95467,10.4004,1.05951,2.03997,3.40523,0.58427,0.298909,0.11685
4.01837,7.31447,10.6754,0.915551,1.97075,2.15757,0.644746,0.215188,0.140144
3.87966,5.89924,10.6164,0.871124,1.00208,1.72058,0.536435,0.327557,0.136079
4.03276,7.79439,14.1684,1.04053,1.6128,0.837134,0.686412,0.274451,0.0392379
3.84677,7.04419,11.4985,0.987594,1.16566,1.82118,0.597283,0.307605,0.095083
3.94389,7.26174,11.3451,1.07624,1.11657,1.68378,0.635501,0.2646,0.0999802
3.98574,7.31839,10.0045,0.969232,1.75996,3.21717,0.633735,0.264348,0.101904
4.02,7.47069,11.5511,1.2233,1.76395,2.99783,0.685423,0.252724,0.0619409
4.16285,8.0319,12.7461,1.0396,1.16161,1.43241,0.711827,0.218873,0.0693248
4.00709,8.37271,12.0554,0.951675,1.41684,3.26483,0.727113,0.207586,0.0653834
4.00668,7.39269,10.7576,1.0129,2.00275,3.0584,0.654375,0.216834,0.128845
4.16326,7.23936,10.7813,0.799486,1.19013,1.82686,0.627628,0.280804,0.0915896
4.12709,7.96834,14.5652,1.12738,1.73828,1.52314,0.702098,0.245066,0.0528792
4.05969,8.3009,14.4883,0.973026,1.73269,1.05796,0.73923,0.222546,0.0383789
4.02779,7.72639,14.7505,0.907232,1.67528,0.144457,0.706754,0.262001,0.0312707
3.91763,6.62331,12.691,0.94099,1.58787,0.759637,0.52983,0.417341,0.0528411
4.24509,8.33853,13.8094,1.06533,1.04018,1.80299,0.750089,0.174341,0.0756613
3.29675,5.40169,9.44267,0.71402,0.784414,2.35005,0.418208,0.415506,0.166417
3.65454,5.89085,9.36769,0.896691,1.51183,2.38769,0.484552,0.338824,0.176741
4.26314,7.26725,12.0731,0.938444,1.14226,0.621433,0.682368,0.277788,0.0399684
4.07319,7.92845,15.1976,1.03406,0.942942,2.0424,0.728844,0.240718,0.0305161
4.25457,7.92453,13.1363,1.0683,1.29877,1.53192,0.709393,0.234497,0.0562307
3.18642,5.11112,9.82866,0.757908,0.840245,2.30182,0.316289,0.462861,0.220906
3.83987,6.67899,10.3341,0.983678,1.43154,2.1167,0.642105,0.264712,0.0932612
3.6612,5.40873,9.26403,0.726195,0.858984,2.02814,0.421093,0.372868,0.206067
4.12691,7.25244,11.4386,0.978883,0.836575,1.99586,0.678235,0.235908,0.085909
4.04422,7.39201,13.492,0.966009,1.29212,2.05901,0.642195,0.283073,0.0747541
3.87168,6.30623,9.16333,0.989886,1.6765,2.15884,0.570405,0.251166,0.178529
3.58239,5.71906,9.80744,1.02214,1.39145,2.22685,0.426206,0.40613,0.16769
4.06428,6.73477,12.9461,0.916153,1.04338,3.0864,0.660167,0.2644,0.0755123
3.94088,6.90823,9.3062,0.788671,1.48981,1.62004,0.556264,0.203904,0.239846
3.94064,6.43105,10.3553,0.859145,1.33267,2.16673,0.599901,0.242981,0.157194
3.94851,7.0193,11.2669,1.04802,1.30906,1.47705,0.635528,0.270163,0.0943713
3.95398,6.02879,9.91303,0.758373,1.44615,1.74508,0.521033,0.351254,0.127675
3.61867,7.14619,11.1239,0.932728,1.4056,1.65959,0.626425,0.284347,0.0892831
3.89057,6.99746,10.837,0.864307,1.40415,1.64872,0.606067,0.284052,0.109767
3.00448,4.84546,8.9347,0.72768,0.78954,1.91758,0.337346,0.407084,0.255632
4.17678,7.84657,15.0257,0.985586,1.45904,2.58451,0.723756,0.24391,0.0323308
4.06778,7.17321,10.5394,0.891201,1.31935,2.13981,0.649391,0.29381,0.0568967
3.8468,6.53649,11.0978,0.85498,0.894808,1.87949,0.629013,0.283958,0.0870731
4.07292,6.2532,9.54191,0.872975,1.2572,1.55141,0.571737,0.285406,0.142894
3.76605,5.26931,9.33386,1.00362,1.35801,1.51808,0.390182,0.449333,0.160545
4.20007,6.17943,12.0036,0.935644,1.65795,2.35966,0.594655,0.257785,0.147587
3.96119,6.09611,10.5963,0.984017,1.52507,1.67355,0.534442,0.315352,0.150243
3.58445,5.24014,8.55536,0.541259,0.630213,1.82866,0.426878,0.326418,0.246756
4.31874,7.64253,12.7144,0.964924,1.16009,1.3647,0.681244,0.248396,0.0703328
4.30045,7.77553,13.6593,1.09561,1.61997,2.64189,0.692942,0.249046,0.0580785
3.95085,7.03391,12.7761,1.02067,1.06879,1.77475,0.634909,0.251037,0.114062
4.08052,6.47147,11.9648,1.17039,1.9974,2.36417,0.606939,0.293153,0.0998788
4.07921,7.58055,11.9273,1.08913,1.81996,2.39009,0.676395,0.23044,0.0931094
4.24318,6.89349,11.0898,1.09064,1.25106,2.13043,0.620546,0.294451,0.0850265
3.74697,5.34738,8.93486,0.985505,1.33493,1.86525,0.398978,0.363115,0.237905
3.85867,7.16246,10.4093,0.855876,1.15108,1.13313,0.654328,0.212617,0.133115
3.72528,7.16407,11.3507,1.05249,1.41299,1.72641,0.604612,0.319479,0.0759975
3.84602,6.0363,9.43456,0.945659,1.81669,1.92136,0.527271,0.279025,0.193707
3.84728,8.03053,12.7041,0.95784,1.50746,0.287222,0.638074,0.272041,0.0899467
3.75837,6.98436,11.9474,1.1232,1.48081,2.58446,0.631157,0.299662,0.0692704
3.9449,6.85674,9.85976,1.20273,1.84179,2.53057,0.612115,0.246986,0.141033
4.12057,7.06261,10.5835,1.05306,0.745934,0.83707,0.674848,0.213935,0.111299
3.95108,6.71486,10.6801,0.947314,1.76391,1.5607,0.66901,0.192205,0.138837
3.62633,7.14047,11.077,1.02217,1.30558,1.92257,0.627594,0.285861,0.0865568
4.23553,8.00661,13.4328,0.761799,1.33633,0.23235,0.695633,0.273295,0.0310882
3.6822,5.3685,9.34391,0.965962,1.64031,2.35643,0.462385,0.361923,0.17564
4.26957,7.32851,11.2028,1.0858,1.87953,2.34944,0.661152,0.24339,0.0953929
3.32743,4.71846,8.67806,1.08013,1.1059,2.0241,0.293647,0.448578,0.257813
3.57345,5.39824,9.22644,0.953457,1.04533,1.90611,0.424045,0.394036,0.181926
4.04037,6.44896,11.3029,1.15147,1.70107,2.31255,0.606194,0.303548,0.0903388
4.29541,7.04777,10.899,1.03941,1.92076,2.64467,0.650446,0.242013,0.107623
3.7752,6.13859,9.51643,0.800061,1.6375,2.42869,0.539644,0.299018,0.161322
4.06671,8.24232,15.4697,0.914411,1.65982,1.93282,0.691395,0.272646,0.0360286
3.78071,5.47512,9.53188,0.917911,2.10497,1.61944,0.504173,0.30308,0.192819
4.1269,6.95765,11.3387,0.87716,1.36263,0.740047,0.608424,0.310576,0.0810481
3.97002,6.88363,9.62267,0.882655,1.42063,1.43443,0.599443,0.223589,0.176977
4.11845,7.18008,12.0132,0.922073,1.37735,2.93128,0.633776,0.271234,0.0950769
4.38316,8.18298,11.5807,0.990454,0.867086,0.975824,0.695989,0.246831,0.0572209
3.29058,5.05861,8.7442,0.694281,0.818279,1.33446,0.385378,0.377267,0.237406
3.73643,6.62917,9.60064,0.889692,1.17932,1.07152,0.670755,0.203271,0.126013
4.26878,7.73977,13.9908,0.986177,1.62561,1.2506,0.747585,0.193714,0.058818
3.91872,6.7375,9.76725,0.775238,1.09882,1.2128,0.608171,0.262944,0.128857
3.45523,4.53553,8.26917,0.903015,0.522508,1.17618,0.38631,0.335664,0.278028
4.11639,7.97625,13.9265,1.08624,1.63396,2.25992,0.653765,0.282419,0.0638859
3.91491,7.00023,10.0927,0.852831,1.53895,2.20421,0.650169,0.24016,0.109711
3.7153,5.41414,9.03932,1.09887,1.53989,2.00716,0.513678,0.334974,0.151275
3.94355,7.33075,12.4778,0.743843,1.39768,1.9924,0.650355,0.251512,0.0981615
4.03599,6.18667,10.593,1.14757,1.89295,2.87172,0.608486,0.282831,0.108684
4.03247,6.79823,13.0853,1.10207,1.87594,2.60479,0.614708,0.335779,0.0495412
4.06226,6.02698,10.7976,0.864902,1.09652,1.83777,0.53745,0.314361,0.148272
3.45392,5.39295,9.24843,0.877739,1.08725,1.52437,0.447694,0.355932,0.196419
3.79858,5.4084,9.49954,0.728283,1.2668,1.6531,0.511659,0.271134,0.217223
2.91131,4.6524,8.82797,0.919935,0.810111,1.96475,0.292198,0.456447,0.251358
3.81533,5.35063,9.56142,0.903525,1.16897,2.05065,0.479846,0.319919,0.200338
3.50516,6.41562,9.77143,0.893571,1.8238,2.56506,0.55294,0.286841,0.160202
4.18204,6.7687,10.2303,0.93477,1.71781,2.32418,0.637736,0.25213,0.110202
3.87662,7.42428,10.5409,1.12604,1.46577,2.16155,0.660654,0.22348,0.115884
3.92901,6.32366,11.4362,0.865333,1.33945,2.03357,0.56411,0.324222,0.11177
3.98466,7.6476,11.2527,0.980595,1.18519,1.98533,0.645292,0.27737,0.0773391
4.07881,8.45314,nan,0.990294,1.61822,nan,0.72,0.27,nan
3.72556,5.01088,9.00168,0.863444,1.05113,1.58252,0.420203,0.337886,0.241927
3.90867,5.31043,9.12151,0.845939,1.64119,1.85621,0.45414,0.331726,0.214179
4.06042,6.91936,10.7187,0.917425,1.86306,4.17384,0.606677,0.278368,0.115007
4.08434,6.94803,10.5168,1.14553,1.48196,1.87531,0.65949,0.232202,0.108239
3.93754,7.95407,15.2278,1.05193,1.53531,1.46282,0.659319,0.310975,0.0297121
3.72907,5.52218,9.21614,0.875582,1.5482,1.59162,0.543169,0.217731,0.239107
3.78618,6.74943,9.87452,0.897022,1.5421,1.84044,0.641481,0.193798,0.164817
3.98494,7.72986,10.9634,1.08543,1.35665,2.10673,0.685203,0.197483,0.117314
3.92699,6.67213,9.01136,0.996698,1.5554,1.97283,0.631579,0.242712,0.125735
3.58961,4.76635,8.7111,0.876312,1.27118,1.77407,0.368643,0.400057,0.23122
3.52179,5.4098,9.09028,0.67154,0.385441,1.98354,0.523333,0.228416,0.248278
3.90996,5.5759,8.93361,0.955365,1.48377,1.90014,0.513471,0.354884,0.131688
3.86476,6.8322,11.4174,1.00446,1.53803,2.10578,0.597999,0.30848,0.0934488
4.00869,7.45492,10.9135,1.16046,0.805996,0.880686,0.679237,0.261365,0.0594499
4.06749,7.62468,10.5908,1.05845,1.65397,2.89209,0.659378,0.256863,0.0837917
4.08605,7.35581,12.6093,1.02101,1.9297,2.82178,0.6434,0.278308,0.0783881
3.8565,7.7771,15.6596,0.953557,1.50911,0.863505,0.640252,0.339918,0.0198724
3.89625,5.62814,8.95226,1.05737,1.424,1.10146,0.503968,0.283563,0.212633
4.21053,6.52111,11.0161,1.02754,1.779,1.63341,0.575669,0.313006,0.11134
4.16335,6.96165,11.1287,0.936514,1.66069,2.79164,0.652574,0.23263,0.11483
4.04127,6.15538,10.6088,1.09983,1.8934,1.77836,0.603874,0.253112,0.143004
3.86089,6.40348,11.6567,1.1803,1.94293,2.19289,0.58695,0.314818,0.0982446
3.89018,7.51428,12.3459,0.91647,1.20037,1.3484,0.759099,0.157631,0.0832472
3.97666,6.35961,9.75684,0.894617,1.56978,2.07823,0.559354,0.244804,0.19591
4.32225,8.26232,12.6387,1.21122,1.07078,1.03175,0.775381,0.168156,0.0565397
3.84074,7.05479,12.471,0.886576,1.26751,1.36595,0.580955,0.343863,0.0752652
4.25282,8.00391,15.3196,1.04399,1.86773,1.73618,0.676761,0.278807,0.0444557
3.9275,8.229,14.6309,1.04463,1.55988,0.965918,0.68429,0.26715,0.0485413
3.89984,6.99702,12.7195,1.02398,1.30713,1.8243,0.658622,0.259876,0.0815529
3.83211,5.53658,9.7089,1.00993,1.47176,2.43555,0.407766,0.402832,0.189442
4.01306,6.12955,9.53246,1.17966,1.51209,1.78033,0.5668,0.292753,0.140469
4.0844,7.40219,15.5358,1.05945,1.80045,1.76571,0.68311,0.286971,0.0299684
4.08638,7.47104,12.939,1.13518,1.43297,1.30962,0.649671,0.279884,0.0703803
4.35255,6.80302,11.2282,0.856631,1.81451,2.43558,0.644734,0.210102,0.145176
4.06913,6.8157,11.1817,1.01408,1.08811,1.72173,0.666417,0.253316,0.0803699
4.13392,8.71722,13.3839,1.18893,0.948771,2.06771,0.702865,0.201035,0.0961197
3.47318,5.45315,9.21426,0.715388,0.928904,1.58952,0.487543,0.257208,0.255142
4.2356,7.89252,12.5041,1.10799,1.76442,3.29348,0.723691,0.209478,0.0668673
3.68396,6.8606,10.4426,1.10607,1.2364,1.56726,0.623241,0.273832,0.102997
3.73538,5.45092,9.27914,0.957207,1.37701,1.16101,0.473601,0.335669,0.190828
3.77243,6.65036,10.706,0.904902,1.3906,2.77846,0.57756,0.328689,0.0937679
3.99613,7.36221,10.3657,0.851125,1.36281,1.65141,0.702869,0.157486,0.139656
3.74744,5.91366,9.9542,0.732882,1.26067,2.3025,0.557737,0.228533,0.213745
3.94233,5.93486,9.51265,0.753931,0.592452,1.31655,0.546711,0.216762,0.236509
4.12705,7.17567,11.8757,0.920535,0.839616,1.45881,0.672138,0.236604,0.0913779
3.53405,4.77811,8.17038,0.899604,0.849496,1.31766,0.356263,0.360234,0.283553
3.65603,5.82926,9.23783,0.75933,0.699057,1.34892,0.502755,0.266075,0.231249
3.98885,6.64241,11.4466,1.04238,1.96415,2.48241,0.575499,0.293263,0.131293
3.56678,5.58773,10.3489,1.01262,1.31826,1.61386,0.533492,0.291039,0.175501
3.79594,6.55029,10.7176,0.985529,1.39087,2.58691,0.558397,0.318825,0.122895
3.82588,6.12773,10.8688,0.851535,1.24278,1.40442,0.502209,0.382233,0.115628
3.92059,5.49116,9.60504,0.842164,1.35249,2.00804,0.500202,0.302036,0.19787
4.30978,6.65065,10.6703,1.2203,1.64765,2.26191,0.562574,0.303217,0.134277
3.96061,8.18687,14.603,0.981063,1.65057,2.81036,0.717591,0.243151,0.0393404
3.80563,5.35358,8.8858,1.1118,1.52015,2.0607,0.419891,0.341484,0.238674
4.21759,7.67367,13.3209,0.799174,1.53188,0.297771,0.672351,0.292586,0.0351147
3.77725,6.22195,10.8872,0.784313,1.10754,2.55706,0.602162,0.257845,0.140062
4.15202,7.27536,10.561,0.868339,0.723032,1.32679,0.708906,0.14079,0.150357
4.19118,8.77905,13.5986,1.04332,1.91535,3.89116,0.707081,0.247883,0.0450856
3.227,4.93856,9.32834,1.3391,1.03231,2.04594,0.282675,0.557794,0.159638
4.25473,6.02724,10.5267,0.950842,2.05297,2.71595,0.504096,0.366522,0.129333
4.02748,7.92167,12.4497,0.976564,1.22757,1.67766,0.711916,0.204685,0.0834212
3.40336,5.19802,8.33822,0.605188,0.758673,1.30529,0.452707,0.260574,0.286741
3.94384,7.06834,12.6933,0.864271,1.30528,1.91725,0.63872,0.298365,0.0629038
4.30848,7.08835,10.8439,0.793852,1.2903,2.01827,0.67365,0.243243,0.083146
4.05819,6.32689,11.8111,1.01815,1.51528,3.11977,0.559207,0.311154,0.129638
4.31322,7.63644,10.7277,1.06926,0.776201,1.20884,0.674931,0.224591,0.100491
3.86415,6.45693,12.706,1.0057,1.67962,0.52071,0.565882,0.366928,0.0673102
3.79644,5.41212,8.88853,0.876025,1.62138,2.11025,0.420244,0.343294,0.236542
3.77332,5.13148,8.70111,1.01018,1.16439,1.35423,0.429981,0.341588,0.228365
4.05794,7.09637,8.80222,0.886882,1.49321,1.51853,0.579653,0.189601,0.230852
3.86357,5.73275,10.421,1.19458,1.71004,1.94382,0.431109,0.394627,0.174329
3.92848,6.30031,11.8046,0.954536,1.34805,2.34618,0.587258,0.33537,0.0773698
4.00082,6.00877,9.74742,0.915978,1.14168,1.87734,0.518727,0.346698,0.134632
3.59011,5.4007,9.85807,0.591642,0.643459,1.86057,0.416576,0.364649,0.218828
4.40504,9.41013,14.5372,1.19348,0.878078,0.982161,0.81311,0.136853,0.0501043
3.93556,7.07311,11.2668,1.12483,1.20524,1.52736,0.596026,0.291057,0.113
3.85779,6.91397,10.235,0.842785,1.8516,2.60473,0.586578,0.228381,0.185086
3.93317,5.81249,11.214,1.07938,1.56401,1.72975,0.535476,0.377242,0.0872288
4.13171,7.27527,12.4497,1.17352,1.27877,2.00296,0.624382,0.303559,0.0721268
4.07391,8.41725,17.3476,0.916102,1.57181,1.58501,0.732202,0.237958,0.0298102
3.79245,5.96005,9.30874,0.918121,1.49523,1.78099,0.519411,0.313358,0.167255
4.01294,7.51891,12.25,0.792266,1.55052,2.18018,0.664192,0.2623,0.0735226
4.16134,7.74803,12.5607,1.09952,1.36101,1.58064,0.663921,0.286313,0.0497601
4.0186,6.81813,10.0309,0.892264,1.44377,2.54943,0.605883,0.277938,0.11624
4.05407,6.98052,11.0359,0.827434,1.27139,1.91044,0.576629,0.286513,0.136992
3.77661,6.00876,9.01355,1.03792,1.69493,1.4064,0.5614,0.248485,0.1901
3.79542,5.87794,10.6585,0.942595,1.54388,2.48092,0.522284,0.333104,0.144738
3.6537,6.39215,11.1726,0.716706,1.1578,2.21628,0.56769,0.325095,0.107299
3.89933,5.89939,9.92171,0.822239,1.22514,1.64781,0.487898,0.282316,0.229791
4.1769,8.68831,12.4042,1.16191,1.12512,1.75135,0.733142,0.179668,0.0871833
3.90247,7.48979,11.1721,1.05001,1.55344,1.92142,0.66546,0.219583,0.115001
3.79796,7.69184,13.515,0.978985,1.70982,3.6527,0.645564,0.328452,0.0259084
3.89173,6.93921,11.1882,1.12343,0.488273,1.79501,0.610052,0.209573,0.180466
3.80632,5.7488,10.0017,0.911735,1.07892,1.77867,0.497345,0.351099,0.151642
4.19009,6.89624,10.8356,1.17511,1.30312,1.05054,0.550051,0.358663,0.0913096
3.69723,5.24007,9.19958,0.877458,1.35812,1.69721,0.482196,0.344729,0.173143
3.88937,7.35505,12.4141,0.842279,0.98938,1.51441,0.650711,0.279029,0.0703046
4.01317,6.56757,9.82729,0.925469,1.59832,2.05303,0.617231,0.283405,0.0994559
3.87299,7.02988,9.8626,0.93211,1.26315,1.7517,0.589253,0.272651,0.138137
3.8856,7.27975,11.2093,0.852679,1.50097,2.66658,0.645064,0.231402,0.123547
3.98155,7.37921,10.3094,1.0848,1.41555,2.46229,0.591847,0.305073,0.103219
3.75921,5.47957,10.2074,0.932524,1.08935,2.70995,0.44522,0.41213,0.142686
4.04134,7.46002,10.2443,1.02216,1.48738,1.77759,0.637813,0.266799,0.0954468
4.23579,7.72231,10.6293,0.907796,1.47227,2.65941,0.65071,0.233237,0.116085
4.03039,7.56493,12.1809,0.915977,1.32481,2.14454,0.643765,0.290798,0.0655289
3.559,5.82213,9.71734,0.84521,0.859401,1.91116,0.564845,0.288902,0.146267
4.09794,8.22757,15.0871,1.04974,1.55476,0.793783,0.717413,0.261235,0.0214209
3.72082,4.90837,9.77312,0.906776,0.708907,1.98938,0.334386,0.424123,0.241553
3.79688,7.39828,11.3308,0.814171,1.09473,1.31018,0.678366,0.242967,0.0787022
4.20435,6.84926,10.1486,1.01392,1.66687,1.73964,0.607926,0.264419,0.127658
3.91286,7.31627,11.4898,1.03754,1.3893,2.52597,0.656631,0.249079,0.0943765
3.88016,6.15633,10.5516,0.96564,1.19882,1.92145,0.548225,0.31389,0.137896
3.79979,6.53165,10.3618,0.996052,1.37663,2.29598,0.538926,0.331595,0.129578
3.96985,8.14229,11.8265,1.033,0.84082,1.54627,0.716366,0.217269,0.0664011
3.96284,5.98672,9.50807,0.840535,1.39989,1.40344,0.562011,0.210373,0.227717
4.06064,6.35946,9.93552,0.932721,1.27372,1.92079,0.567821,0.242977,0.189148
3.83733,7.21365,11.0218,1.0371,1.68485,1.85369,0.682565,0.2068,0.110687
3.84589,5.58828,10.0735,0.964007,1.3641,2.17753,0.407405,0.381991,0.210692
4.04894,6.23638,9.90251,0.92087,1.38969,1.45323,0.618543,0.221025,0.160501
4.12929,7.61321,12.0313,1.00694,1.92682,3.35959,0.712416,0.220619,0.0669965
4.29849,8.2345,12.8267,1.05629,1.44665,2.15902,0.692465,0.248601,0.0590104
3.85998,6.79457,9.59364,1.01952,1.53257,1.17847,0.60452,0.220841,0.174659
4.40646,8.64445,17.7356,1.14796,1.7609,3.65411,0.755727,0.22227,0.0220027
4.15644,6.42494,10.948,0.899508,0.98702,1.95286,0.642757,0.237154,0.120104
4.10338,7.96412,11.1521,1.00577,1.04227,1.83959,0.671134,0.2683,0.0606366
4.02934,6.77824,9.03314,0.993679,1.52135,1.81515,0.593809,0.26144,0.144841
4.2905,7.71021,14.528,1.09415,1.46033,1.49966,0.680644,0.299287,0.0201666
4.00254,6.359,10.5642,0.906618,1.16798,1.44184,0.634266,0.271676,0.0941064
4.10255,7.59032,10.485,0.809377,1.18272,2.18032,0.636266,0.267656,0.0961883
3.92677,5.96514,9.90132,0.993717,1.83186,2.4446,0.484638,0.343154,0.172231
3.99336,5.8608,10.7337,1.22025,1.21634,1.99017,0.450989,0.457617,0.091405
3.47281,5.76467,9.66034,0.975514,1.33835,2.20333,0.443975,0.38674,0.169399
3.69417,6.09488,10.0067,0.988518,1.30296,1.64654,0.515318,0.344931,0.139805
3.91438,6.62061,10.8782,0.862709,1.14018,2.19519,0.637404,0.21447,0.148096
3.66977,5.58922,9.26622,1.04982,1.37931,1.97994,0.41038,0.41859,0.171064
3.97638,6.39312,9.30473,1.03559,1.54171,1.79003,0.613935,0.243182,0.142873
3.81732,5.86128,9.92146,0.82455,1.26508,1.37988,0.469141,0.370383,0.160503
3.35531,5.37434,8.90929,0.943441,1.22489,1.42206,0.453649,0.347679,0.198615
4.01974,8.04112,12.8888,0.899136,1.62601,3.56056,0.662998,0.289451,0.0476957
4.0096,6.89329,9.78505,1.00685,1.48799,2.2237,0.627111,0.275949,0.0970058
4.04229,7.00808,10.5012,1.04232,1.85444,3.73148,0.615587,0.3013,0.0832146
4.1925,8.44099,14.2616,1.05139,1.10001,2.30574,0.761356,0.202672,0.0360239
3.8979,5.81071,9.7577,0.675578,1.75404,2.19549,0.514221,0.311272,0.174559
4.08603,6.65368,9.90763,0.929559,1.15994,1.38157,0.642899,0.223499,0.13364
4.08415,7.60577,13.0283,1.12201,1.48472,1.44481,0.630144,0.302439,0.067385
4.06924,7.73035,12.2096,1.01898,1.03378,0.962822,0.688601,0.271499,0.0399174
3.98682,7.53874,12.9026,0.979878,1.3929,1.87451,0.677118,0.248225,0.0745775
4.13905,8.01102,12.3649,1.2104,0.786675,1.96707,0.681955,0.244762,0.0733989
3.98009,6.12736,11.994,0.877193,1.25739,1.76655,0.547622,0.347829,0.104423
4.11059,6.16617,10.9574,1.05695,2.05955,3.27435,0.515084,0.387698,0.0972676
4.01539,7.31331,11.2737,0.917283,1.64149,2.28128,0.690298,0.220198,0.0895814
4.13027,7.42592,12.1069,1.05341,1.00948,1.24012,0.656721,0.292928,0.0503321
3.81715,7.91643,13.4747,1.03999,1.79831,2.4998,0.698362,0.251779,0.0498649
3.83203,6.97096,11.5292,0.931685,1.67245,3.00822,0.701304,0.220526,0.0782535
3.94989,7.12303,11.5412,1.01646,1.38726,2.36953,0.657685,0.245067,0.0973578
3.88038,7.35241,11.5967,0.928045,1.62795,2.18614,0.606808,0.314589,0.0786014
3.82103,6.73332,10.1077,0.971414,1.17757,0.873463,0.5649,0.308894,0.126166
3.46164,5.54998,10.0857,1.05028,1.15197,1.76516,0.406194,0.438198,0.15555
4.0949,6.39157,9.55809,1.02138,1.68601,2.90959,0.474339,0.368484,0.157248
4.13455,7.66252,11.8047,1.11078,0.892147,1.13877,0.680258,0.252836,0.0669532
4.00585,5.55398,9.33132,0.837751,1.98913,2.45041,0.531855,0.283246,0.184991
3.42787,4.85468,8.83464,0.611363,0.676418,1.5452,0.351954,0.385734,0.2623
4.13035,7.56493,13.1793,1.01293,1.31021,2.63341,0.701049,0.255516,0.0435028
3.85445,5.6275,9.61961,0.921943,1.65734,2.36884,0.469592,0.320706,0.209721
4.19132,8.279,11.4633,1.11732,0.854358,1.78371,0.695753,0.198393,0.105912
4.08904,5.92782,10.7102,1.08587,1.77835,1.78563,0.546832,0.313325,0.139864
4.10962,7.62306,12.3441,1.03855,1.14542,2.84066,0.653866,0.287937,0.0582575
4.19652,7.32129,11.3579,0.996676,0.972591,2.15162,0.666578,0.231864,0.101567
3.74791,6.43205,9.27084,0.989664,1.72217,1.85957,0.571983,0.240217,0.187879
3.82704,5.62698,9.94916,0.956165,1.32002,2.07649,0.563727,0.291098,0.145163
4.00674,6.57202,10.9272,0.820446,1.23202,2.25199,0.655505,0.239674,0.10485
4.43043,7.66495,12.5227,1.07968,1.60513,1.88324,0.689943,0.23827,0.0718043
3.67983,5.75495,9.72917,0.553495,0.854141,1.86042,0.472673,0.35105,0.176373
4.09028,7.63977,10.7533,1.01573,1.27192,1.66622,0.619706,0.288468,0.0918803
3.99771,7.18638,10.5494,0.927047,0.91559,1.6071,0.576382,0.33997,0.083581
3.96285,8.08038,11.7009,1.2304,1.19693,1.41097,0.69867,0.222383,0.0789909
3.86932,6.68323,10.0943,0.717996,1.09867,1.09438,0.632875,0.253656,0.113509
3.89793,5.43805,9.34749,0.968743,1.96257,2.19191,0.401321,0.371569,0.227246
4.27707,8.06732,13.0467,1.07225,0.630226,1.86637,0.725894,0.222335,0.0518528
3.74035,6.15534,9.99392,0.97584,1.56219,2.4668,0.53291,0.318443,0.148707
3.78698,6.11736,10.0221,0.936273,1.15274,1.92156,0.57414,0.275837,0.15006
4.22937,7.78846,10.1166,1.00132,0.449232,0.960671,0.66518,0.198474,0.13638
3.95921,5.81139,9.03902,0.892083,1.41121,1.87688,0.492881,0.357035,0.150121
4.4074,7.87685,14.1598,1.0881,1.84277,1.42149,0.691089,0.240436,0.0686207
4.17258,8.7525,14.3044,1.02314,1.4854,0.270619,0.670902,0.298024,0.0311417
